Entity,Code,Year,Earthquake deaths (NGDC-NOAA)
El Salvador,SLV,1868,0
El Salvador,SLV,1869,0
El Salvador,SLV,1870,0
El Salvador,SLV,1872,0
El Salvador,SLV,1874,0
El Salvador,SLV,1875,0
El Salvador,SLV,1877,0
El Salvador,SLV,1878,0
El Salvador,SLV,1879,0
El Salvador,SLV,1880,0
El Salvador,SLV,1881,0
El Salvador,SLV,1882,0
El Salvador,SLV,1883,0
El Salvador,SLV,1884,0
El Salvador,SLV,1885,0
El Salvador,SLV,1886,0
El Salvador,SLV,1887,0
El Salvador,SLV,1888,0
El Salvador,SLV,1889,0
El Salvador,SLV,1890,0
El Salvador,SLV,1891,0
El Salvador,SLV,1893,0
El Salvador,SLV,1894,0
El Salvador,SLV,1895,0
El Salvador,SLV,1896,0
El Salvador,SLV,1897,0
El Salvador,SLV,1898,0
El Salvador,SLV,1899,0
El Salvador,SLV,1900,0
El Salvador,SLV,1901,0
El Salvador,SLV,1902,185
El Salvador,SLV,1903,0
El Salvador,SLV,1904,0
El Salvador,SLV,1905,0
El Salvador,SLV,1906,0
El Salvador,SLV,1907,0
El Salvador,SLV,1908,0
El Salvador,SLV,1909,0
El Salvador,SLV,1910,0
El Salvador,SLV,1911,0
El Salvador,SLV,1912,0
El Salvador,SLV,1913,0
El Salvador,SLV,1914,0
El Salvador,SLV,1915,0
El Salvador,SLV,1916,0
El Salvador,SLV,1917,0
El Salvador,SLV,1918,0
El Salvador,SLV,1920,0
El Salvador,SLV,1922,0
El Salvador,SLV,1923,0
El Salvador,SLV,1924,0
El Salvador,SLV,1925,0
El Salvador,SLV,1926,0
El Salvador,SLV,1927,0
El Salvador,SLV,1928,0
El Salvador,SLV,1929,0
El Salvador,SLV,1930,0
El Salvador,SLV,1931,0
El Salvador,SLV,1932,0
El Salvador,SLV,1933,0
El Salvador,SLV,1934,0
El Salvador,SLV,1935,0
El Salvador,SLV,1936,0
El Salvador,SLV,1937,0
El Salvador,SLV,1938,0
El Salvador,SLV,1939,0
El Salvador,SLV,1940,0
El Salvador,SLV,1941,0
El Salvador,SLV,1942,0
El Salvador,SLV,1943,0
El Salvador,SLV,1944,0
El Salvador,SLV,1945,0
El Salvador,SLV,1946,0
El Salvador,SLV,1947,0
El Salvador,SLV,1948,0
El Salvador,SLV,1949,0
El Salvador,SLV,1950,0
El Salvador,SLV,1951,1100
El Salvador,SLV,1952,0
El Salvador,SLV,1953,0
El Salvador,SLV,1954,0
El Salvador,SLV,1955,0
El Salvador,SLV,1956,0
El Salvador,SLV,1957,0
El Salvador,SLV,1958,0
El Salvador,SLV,1959,0
El Salvador,SLV,1960,0
El Salvador,SLV,1961,0
El Salvador,SLV,1962,0
El Salvador,SLV,1963,0
El Salvador,SLV,1964,0
El Salvador,SLV,1965,125
El Salvador,SLV,1966,0
El Salvador,SLV,1967,0
El Salvador,SLV,1968,0
El Salvador,SLV,1969,0
El Salvador,SLV,1970,0
El Salvador,SLV,1971,0
El Salvador,SLV,1972,0
El Salvador,SLV,1973,0
El Salvador,SLV,1974,0
El Salvador,SLV,1975,0
El Salvador,SLV,1976,0
El Salvador,SLV,1977,0
El Salvador,SLV,1978,0
El Salvador,SLV,1979,0
El Salvador,SLV,1980,0
El Salvador,SLV,1981,0
El Salvador,SLV,1982,43
El Salvador,SLV,1983,0
El Salvador,SLV,1984,0
El Salvador,SLV,1985,0
El Salvador,SLV,1986,1100
El Salvador,SLV,1987,0
El Salvador,SLV,1988,0
El Salvador,SLV,1989,0
El Salvador,SLV,1990,0
El Salvador,SLV,1991,0
El Salvador,SLV,1992,0
El Salvador,SLV,1993,0
El Salvador,SLV,1994,0
El Salvador,SLV,1995,0
El Salvador,SLV,1996,0
El Salvador,SLV,1997,0
El Salvador,SLV,1998,0
El Salvador,SLV,1999,0
El Salvador,SLV,2000,0
El Salvador,SLV,2001,1160
El Salvador,SLV,2002,0
El Salvador,SLV,2003,0
El Salvador,SLV,2004,0
El Salvador,SLV,2005,0
El Salvador,SLV,2006,0
El Salvador,SLV,2007,0
El Salvador,SLV,2008,0
El Salvador,SLV,2009,0
El Salvador,SLV,2010,0
El Salvador,SLV,2011,0
El Salvador,SLV,2012,0
El Salvador,SLV,2013,0
El Salvador,SLV,2014,1
El Salvador,SLV,2015,0
El Salvador,SLV,2016,0
El Salvador,SLV,2017,1
Ethiopia,ETH,1500,0
Ethiopia,ETH,1501,0
Ethiopia,ETH,1502,0
Ethiopia,ETH,1509,0
Ethiopia,ETH,1511,0
Ethiopia,ETH,1515,0
Ethiopia,ETH,1531,0
Ethiopia,ETH,1542,0
Ethiopia,ETH,1551,0
Ethiopia,ETH,1556,0
Ethiopia,ETH,1560,0
Ethiopia,ETH,1561,0
Ethiopia,ETH,1564,0
Ethiopia,ETH,1568,0
Ethiopia,ETH,1570,0
Ethiopia,ETH,1575,0
Ethiopia,ETH,1579,0
Ethiopia,ETH,1584,0
Ethiopia,ETH,1586,0
Ethiopia,ETH,1587,0
Ethiopia,ETH,1596,0
Ethiopia,ETH,1597,0
Ethiopia,ETH,1600,0
Ethiopia,ETH,1601,0
Ethiopia,ETH,1604,0
Ethiopia,ETH,1605,0
Ethiopia,ETH,1606,0
Ethiopia,ETH,1609,0
Ethiopia,ETH,1611,0
Ethiopia,ETH,1613,0
Ethiopia,ETH,1616,0
Ethiopia,ETH,1618,0
Ethiopia,ETH,1619,0
Ethiopia,ETH,1622,0
Ethiopia,ETH,1626,0
Ethiopia,ETH,1627,0
Ethiopia,ETH,1628,0
Ethiopia,ETH,1631,0
Ethiopia,ETH,1633,0
Ethiopia,ETH,1634,0
Ethiopia,ETH,1636,0
Ethiopia,ETH,1638,0
Ethiopia,ETH,1640,0
Ethiopia,ETH,1644,0
Ethiopia,ETH,1645,0
Ethiopia,ETH,1647,0
Ethiopia,ETH,1649,0
Ethiopia,ETH,1652,0
Ethiopia,ETH,1654,0
Ethiopia,ETH,1657,0
Ethiopia,ETH,1659,0
Ethiopia,ETH,1660,0
Ethiopia,ETH,1662,0
Ethiopia,ETH,1664,0
Ethiopia,ETH,1666,0
Ethiopia,ETH,1667,0
Ethiopia,ETH,1668,0
Ethiopia,ETH,1672,0
Ethiopia,ETH,1673,0
Ethiopia,ETH,1674,0
Ethiopia,ETH,1677,0
Ethiopia,ETH,1679,0
Ethiopia,ETH,1680,0
Ethiopia,ETH,1683,0
Ethiopia,ETH,1687,0
Ethiopia,ETH,1688,0
Ethiopia,ETH,1692,0
Ethiopia,ETH,1693,0
Ethiopia,ETH,1694,0
Ethiopia,ETH,1695,0
Ethiopia,ETH,1700,0
Ethiopia,ETH,1703,0
Ethiopia,ETH,1704,0
Ethiopia,ETH,1707,0
Ethiopia,ETH,1709,0
Ethiopia,ETH,1711,0
Ethiopia,ETH,1713,0
Ethiopia,ETH,1714,0
Ethiopia,ETH,1716,0
Ethiopia,ETH,1718,0
Ethiopia,ETH,1721,0
Ethiopia,ETH,1725,0
Ethiopia,ETH,1726,0
Ethiopia,ETH,1727,0
Ethiopia,ETH,1730,0
Ethiopia,ETH,1732,0
Ethiopia,ETH,1736,0
Ethiopia,ETH,1737,0
Ethiopia,ETH,1738,0
Ethiopia,ETH,1739,0
Ethiopia,ETH,1746,0
Ethiopia,ETH,1748,0
Ethiopia,ETH,1750,0
Ethiopia,ETH,1751,0
Ethiopia,ETH,1754,0
Ethiopia,ETH,1755,0
Ethiopia,ETH,1757,0
Ethiopia,ETH,1758,0
Ethiopia,ETH,1761,0
Ethiopia,ETH,1762,0
Ethiopia,ETH,1763,0
Ethiopia,ETH,1765,0
Ethiopia,ETH,1766,0
Ethiopia,ETH,1770,0
Ethiopia,ETH,1771,0
Ethiopia,ETH,1773,0
Ethiopia,ETH,1780,0
Ethiopia,ETH,1781,0
Ethiopia,ETH,1782,0
Ethiopia,ETH,1783,0
Ethiopia,ETH,1784,0
Ethiopia,ETH,1785,0
Ethiopia,ETH,1786,0
Ethiopia,ETH,1787,0
Ethiopia,ETH,1788,0
Ethiopia,ETH,1790,0
Ethiopia,ETH,1791,0
Ethiopia,ETH,1792,0
Ethiopia,ETH,1793,0
Ethiopia,ETH,1797,0
Ethiopia,ETH,1799,0
Ethiopia,ETH,1802,0
Ethiopia,ETH,1804,0
Ethiopia,ETH,1808,0
Ethiopia,ETH,1810,0
Ethiopia,ETH,1811,0
Ethiopia,ETH,1812,0
Ethiopia,ETH,1814,0
Ethiopia,ETH,1815,0
Ethiopia,ETH,1816,0
Ethiopia,ETH,1818,0
Ethiopia,ETH,1819,0
Ethiopia,ETH,1820,0
Ethiopia,ETH,1821,0
Ethiopia,ETH,1822,0
Ethiopia,ETH,1825,0
Ethiopia,ETH,1827,0
Ethiopia,ETH,1828,0
Ethiopia,ETH,1829,0
Ethiopia,ETH,1830,0
Ethiopia,ETH,1831,0
Ethiopia,ETH,1833,0
Ethiopia,ETH,1834,0
Ethiopia,ETH,1835,0
Ethiopia,ETH,1837,0
Ethiopia,ETH,1839,0
Ethiopia,ETH,1840,0
Ethiopia,ETH,1842,0
Ethiopia,ETH,1843,0
Ethiopia,ETH,1844,0
Ethiopia,ETH,1845,0
Ethiopia,ETH,1846,0
Ethiopia,ETH,1847,0
Ethiopia,ETH,1848,0
Ethiopia,ETH,1850,0
Ethiopia,ETH,1851,0
Ethiopia,ETH,1852,0
Ethiopia,ETH,1853,0
Ethiopia,ETH,1854,0
Ethiopia,ETH,1855,0
Ethiopia,ETH,1856,0
Ethiopia,ETH,1857,0
Ethiopia,ETH,1858,0
Ethiopia,ETH,1859,0
Ethiopia,ETH,1861,106
Ethiopia,ETH,1862,0
Ethiopia,ETH,1863,0
Ethiopia,ETH,1864,0
Ethiopia,ETH,1865,0
Ethiopia,ETH,1866,0
Ethiopia,ETH,1867,0
Ethiopia,ETH,1868,0
Ethiopia,ETH,1869,0
Ethiopia,ETH,1870,0
Ethiopia,ETH,1872,0
Ethiopia,ETH,1874,0
Ethiopia,ETH,1875,0
Ethiopia,ETH,1877,0
Ethiopia,ETH,1878,0
Ethiopia,ETH,1879,0
Ethiopia,ETH,1880,0
Ethiopia,ETH,1881,0
Ethiopia,ETH,1882,0
Ethiopia,ETH,1883,0
Ethiopia,ETH,1884,0
Ethiopia,ETH,1885,0
Ethiopia,ETH,1886,0
Ethiopia,ETH,1887,0
Ethiopia,ETH,1888,0
Ethiopia,ETH,1889,0
Ethiopia,ETH,1890,0
Ethiopia,ETH,1891,0
Ethiopia,ETH,1893,0
Ethiopia,ETH,1894,0
Ethiopia,ETH,1895,0
Ethiopia,ETH,1896,0
Ethiopia,ETH,1897,0
Ethiopia,ETH,1898,0
Ethiopia,ETH,1899,0
Ethiopia,ETH,1900,0
Ethiopia,ETH,1901,0
Ethiopia,ETH,1902,0
Ethiopia,ETH,1903,0
Ethiopia,ETH,1904,0
Ethiopia,ETH,1905,0
Ethiopia,ETH,1906,0
Ethiopia,ETH,1907,0
Ethiopia,ETH,1908,0
Ethiopia,ETH,1909,0
Ethiopia,ETH,1910,0
Ethiopia,ETH,1911,0
Ethiopia,ETH,1912,0
Ethiopia,ETH,1913,0
Ethiopia,ETH,1914,0
Ethiopia,ETH,1915,0
Ethiopia,ETH,1916,0
Ethiopia,ETH,1917,0
Ethiopia,ETH,1918,0
Ethiopia,ETH,1920,0
Ethiopia,ETH,1922,0
Ethiopia,ETH,1923,0
Ethiopia,ETH,1924,0
Ethiopia,ETH,1925,0
Ethiopia,ETH,1926,0
Ethiopia,ETH,1927,0
Ethiopia,ETH,1928,0
Ethiopia,ETH,1929,0
Ethiopia,ETH,1930,0
Ethiopia,ETH,1931,0
Ethiopia,ETH,1932,0
Ethiopia,ETH,1933,0
Ethiopia,ETH,1934,0
Ethiopia,ETH,1935,0
Ethiopia,ETH,1936,0
Ethiopia,ETH,1937,0
Ethiopia,ETH,1938,0
Ethiopia,ETH,1939,0
Ethiopia,ETH,1940,0
Ethiopia,ETH,1941,0
Ethiopia,ETH,1942,0
Ethiopia,ETH,1943,0
Ethiopia,ETH,1944,0
Ethiopia,ETH,1945,0
Ethiopia,ETH,1946,0
Ethiopia,ETH,1947,0
Ethiopia,ETH,1948,0
Ethiopia,ETH,1949,0
Ethiopia,ETH,1950,0
Ethiopia,ETH,1951,0
Ethiopia,ETH,1952,0
Ethiopia,ETH,1953,0
Ethiopia,ETH,1954,0
Ethiopia,ETH,1955,0
Ethiopia,ETH,1956,0
Ethiopia,ETH,1957,0
Ethiopia,ETH,1958,0
Ethiopia,ETH,1959,0
Ethiopia,ETH,1960,0
Ethiopia,ETH,1961,30
Ethiopia,ETH,1962,0
Ethiopia,ETH,1963,0
Ethiopia,ETH,1964,0
Ethiopia,ETH,1965,0
Ethiopia,ETH,1966,0
Ethiopia,ETH,1967,0
Ethiopia,ETH,1968,0
Ethiopia,ETH,1969,40
Ethiopia,ETH,1970,0
Ethiopia,ETH,1971,0
Ethiopia,ETH,1972,0
Ethiopia,ETH,1973,0
Ethiopia,ETH,1974,0
Ethiopia,ETH,1975,0
Ethiopia,ETH,1976,0
Ethiopia,ETH,1977,0
Ethiopia,ETH,1978,0
Ethiopia,ETH,1979,0
Ethiopia,ETH,1980,0
Ethiopia,ETH,1981,0
Ethiopia,ETH,1982,0
Ethiopia,ETH,1983,0
Ethiopia,ETH,1984,0
Ethiopia,ETH,1985,0
Ethiopia,ETH,1986,0
Ethiopia,ETH,1987,0
Ethiopia,ETH,1988,0
Ethiopia,ETH,1989,0
Ethiopia,ETH,1990,0
Ethiopia,ETH,1991,0
Ethiopia,ETH,1992,0
Ethiopia,ETH,1993,0
Ethiopia,ETH,1994,0
Ethiopia,ETH,1995,0
Ethiopia,ETH,1996,0
Ethiopia,ETH,1997,0
Ethiopia,ETH,1998,0
Ethiopia,ETH,1999,0
Ethiopia,ETH,2000,0
Ethiopia,ETH,2001,0
Ethiopia,ETH,2002,0
Ethiopia,ETH,2003,0
Ethiopia,ETH,2004,0
Ethiopia,ETH,2005,0
Ethiopia,ETH,2006,0
Ethiopia,ETH,2007,0
Ethiopia,ETH,2008,0
Ethiopia,ETH,2009,0
Ethiopia,ETH,2010,0
Ethiopia,ETH,2011,0
Ethiopia,ETH,2012,0
Ethiopia,ETH,2013,0
Ethiopia,ETH,2014,0
Ethiopia,ETH,2015,0
Ethiopia,ETH,2016,0
Ethiopia,ETH,2017,0
Fiji,FJI,1500,0
Fiji,FJI,1501,0
Fiji,FJI,1502,0
Fiji,FJI,1509,0
Fiji,FJI,1511,0
Fiji,FJI,1515,0
Fiji,FJI,1531,0
Fiji,FJI,1542,0
Fiji,FJI,1551,0
Fiji,FJI,1556,0
Fiji,FJI,1560,0
Fiji,FJI,1561,0
Fiji,FJI,1564,0
Fiji,FJI,1568,0
Fiji,FJI,1570,0
Fiji,FJI,1575,0
Fiji,FJI,1579,0
Fiji,FJI,1584,0
Fiji,FJI,1586,0
Fiji,FJI,1587,0
Fiji,FJI,1596,0
Fiji,FJI,1597,0
Fiji,FJI,1600,0
Fiji,FJI,1601,0
Fiji,FJI,1604,0
Fiji,FJI,1605,0
Fiji,FJI,1606,0
Fiji,FJI,1609,0
Fiji,FJI,1611,0
Fiji,FJI,1613,0
Fiji,FJI,1616,0
Fiji,FJI,1618,0
Fiji,FJI,1619,0
Fiji,FJI,1622,0
Fiji,FJI,1626,0
Fiji,FJI,1627,0
Fiji,FJI,1628,0
Fiji,FJI,1631,0
Fiji,FJI,1633,0
Fiji,FJI,1634,0
Fiji,FJI,1636,0
Fiji,FJI,1638,0
Fiji,FJI,1640,0
Fiji,FJI,1644,0
Fiji,FJI,1645,0
Fiji,FJI,1647,0
Fiji,FJI,1649,0
Fiji,FJI,1652,0
Fiji,FJI,1654,0
Fiji,FJI,1657,0
Fiji,FJI,1659,0
Fiji,FJI,1660,0
Fiji,FJI,1662,0
Fiji,FJI,1664,0
Fiji,FJI,1666,0
Fiji,FJI,1667,0
Fiji,FJI,1668,0
Fiji,FJI,1672,0
Fiji,FJI,1673,0
Fiji,FJI,1674,0
Fiji,FJI,1677,0
Fiji,FJI,1679,0
Fiji,FJI,1680,0
Fiji,FJI,1683,0
Fiji,FJI,1687,0
Fiji,FJI,1688,0
Fiji,FJI,1692,0
Fiji,FJI,1693,0
Fiji,FJI,1694,0
Fiji,FJI,1695,0
Fiji,FJI,1700,0
Fiji,FJI,1703,0
Fiji,FJI,1704,0
Fiji,FJI,1707,0
Fiji,FJI,1709,0
Fiji,FJI,1711,0
Fiji,FJI,1713,0
Fiji,FJI,1714,0
Fiji,FJI,1716,0
Fiji,FJI,1718,0
Fiji,FJI,1721,0
Fiji,FJI,1725,0
Fiji,FJI,1726,0
Fiji,FJI,1727,0
Fiji,FJI,1730,0
Fiji,FJI,1732,0
Fiji,FJI,1736,0
Fiji,FJI,1737,0
Fiji,FJI,1738,0
Fiji,FJI,1739,0
Fiji,FJI,1746,0
Fiji,FJI,1748,0
Fiji,FJI,1750,0
Fiji,FJI,1751,0
Fiji,FJI,1754,0
Fiji,FJI,1755,0
Fiji,FJI,1757,0
Fiji,FJI,1758,0
Fiji,FJI,1761,0
Fiji,FJI,1762,0
Fiji,FJI,1763,0
Fiji,FJI,1765,0
Fiji,FJI,1766,0
Fiji,FJI,1770,0
Fiji,FJI,1771,0
Fiji,FJI,1773,0
Fiji,FJI,1780,0
Fiji,FJI,1781,0
Fiji,FJI,1782,0
Fiji,FJI,1783,0
Fiji,FJI,1784,0
Fiji,FJI,1785,0
Fiji,FJI,1786,0
Fiji,FJI,1787,0
Fiji,FJI,1788,0
Fiji,FJI,1790,0
Fiji,FJI,1791,0
Fiji,FJI,1792,0
Fiji,FJI,1793,0
Fiji,FJI,1797,0
Fiji,FJI,1799,0
Fiji,FJI,1802,0
Fiji,FJI,1804,0
Fiji,FJI,1808,0
Fiji,FJI,1810,0
Fiji,FJI,1811,0
Fiji,FJI,1812,0
Fiji,FJI,1814,0
Fiji,FJI,1815,0
Fiji,FJI,1816,0
Fiji,FJI,1818,0
Fiji,FJI,1819,0
Fiji,FJI,1820,0
Fiji,FJI,1821,0
Fiji,FJI,1822,0
Fiji,FJI,1825,0
Fiji,FJI,1827,0
Fiji,FJI,1828,0
Fiji,FJI,1829,0
Fiji,FJI,1830,0
Fiji,FJI,1831,0
Fiji,FJI,1833,0
Fiji,FJI,1834,0
Fiji,FJI,1835,0
Fiji,FJI,1837,0
Fiji,FJI,1839,0
Fiji,FJI,1840,0
Fiji,FJI,1842,0
Fiji,FJI,1843,0
Fiji,FJI,1844,0
Fiji,FJI,1845,0
Fiji,FJI,1846,0
Fiji,FJI,1847,0
Fiji,FJI,1848,0
Fiji,FJI,1850,0
Fiji,FJI,1851,0
Fiji,FJI,1852,0
Fiji,FJI,1853,0
Fiji,FJI,1854,0
Fiji,FJI,1855,0
Fiji,FJI,1856,0
Fiji,FJI,1857,0
Fiji,FJI,1858,0
Fiji,FJI,1859,0
Fiji,FJI,1861,0
Fiji,FJI,1862,0
Fiji,FJI,1863,0
Fiji,FJI,1864,0
Fiji,FJI,1865,0
Fiji,FJI,1866,0
Fiji,FJI,1867,0
Fiji,FJI,1868,0
Fiji,FJI,1869,0
Fiji,FJI,1870,0
Fiji,FJI,1872,0
Fiji,FJI,1874,0
Fiji,FJI,1875,0
Fiji,FJI,1877,0
Fiji,FJI,1878,0
Fiji,FJI,1879,0
Fiji,FJI,1880,0
Fiji,FJI,1881,0
Fiji,FJI,1882,0
Fiji,FJI,1883,0
Fiji,FJI,1884,0
Fiji,FJI,1885,0
Fiji,FJI,1886,0
Fiji,FJI,1887,0
Fiji,FJI,1888,0
Fiji,FJI,1889,0
Fiji,FJI,1890,0
Fiji,FJI,1891,0
Fiji,FJI,1893,0
Fiji,FJI,1894,0
Fiji,FJI,1895,0
Fiji,FJI,1896,0
Fiji,FJI,1897,0
Fiji,FJI,1898,0
Fiji,FJI,1899,0
Fiji,FJI,1900,0
Fiji,FJI,1901,0
Fiji,FJI,1902,0
Fiji,FJI,1903,0
Fiji,FJI,1904,0
Fiji,FJI,1905,0
Fiji,FJI,1906,0
Fiji,FJI,1907,0
Fiji,FJI,1908,0
Fiji,FJI,1909,0
Fiji,FJI,1910,0
Fiji,FJI,1911,0
Fiji,FJI,1912,0
Fiji,FJI,1913,0
Fiji,FJI,1914,0
Fiji,FJI,1915,0
Fiji,FJI,1916,0
Fiji,FJI,1917,0
Fiji,FJI,1918,0
Fiji,FJI,1920,0
Fiji,FJI,1922,0
Fiji,FJI,1923,0
Fiji,FJI,1924,0
Fiji,FJI,1925,0
Fiji,FJI,1926,0
Fiji,FJI,1927,0
Fiji,FJI,1928,0
Fiji,FJI,1929,0
Fiji,FJI,1930,0
Fiji,FJI,1931,0
Fiji,FJI,1932,0
Fiji,FJI,1933,0
Fiji,FJI,1934,0
Fiji,FJI,1935,0
Fiji,FJI,1936,0
Fiji,FJI,1937,0
Fiji,FJI,1938,0
Fiji,FJI,1939,0
Fiji,FJI,1940,0
Fiji,FJI,1941,0
Fiji,FJI,1942,0
Fiji,FJI,1943,0
Fiji,FJI,1944,0
Fiji,FJI,1945,0
Fiji,FJI,1946,0
Fiji,FJI,1947,0
Fiji,FJI,1948,0
Fiji,FJI,1949,0
Fiji,FJI,1950,0
Fiji,FJI,1951,0
Fiji,FJI,1952,0
Fiji,FJI,1953,7
Fiji,FJI,1954,0
Fiji,FJI,1955,0
Fiji,FJI,1956,0
Fiji,FJI,1957,0
Fiji,FJI,1958,0
Fiji,FJI,1959,0
Fiji,FJI,1960,0
Fiji,FJI,1961,0
Fiji,FJI,1962,0
Fiji,FJI,1963,0
Fiji,FJI,1964,0
Fiji,FJI,1965,0
Fiji,FJI,1966,0
Fiji,FJI,1967,0
Fiji,FJI,1968,0
Fiji,FJI,1969,0
Fiji,FJI,1970,0
Fiji,FJI,1971,0
Fiji,FJI,1972,0
Fiji,FJI,1973,0
Fiji,FJI,1974,0
Fiji,FJI,1975,0
Fiji,FJI,1976,0
Fiji,FJI,1977,0
Fiji,FJI,1978,0
Fiji,FJI,1979,0
Fiji,FJI,1980,0
Fiji,FJI,1981,0
Fiji,FJI,1982,0
Fiji,FJI,1983,0
Fiji,FJI,1984,0
Fiji,FJI,1985,0
Fiji,FJI,1986,0
Fiji,FJI,1987,0
Fiji,FJI,1988,0
Fiji,FJI,1989,0
Fiji,FJI,1990,0
Fiji,FJI,1991,0
Fiji,FJI,1992,0
Fiji,FJI,1993,0
Fiji,FJI,1994,0
Fiji,FJI,1995,0
Fiji,FJI,1996,0
Fiji,FJI,1997,0
Fiji,FJI,1998,0
Fiji,FJI,1999,0
Fiji,FJI,2000,0
Fiji,FJI,2001,0
Fiji,FJI,2002,0
Fiji,FJI,2003,0
Fiji,FJI,2004,0
Fiji,FJI,2005,0
Fiji,FJI,2006,0
Fiji,FJI,2007,0
Fiji,FJI,2008,0
Fiji,FJI,2009,0
Fiji,FJI,2010,0
Fiji,FJI,2011,0
Fiji,FJI,2012,0
Fiji,FJI,2013,0
Fiji,FJI,2014,0
Fiji,FJI,2015,0
Fiji,FJI,2016,0
Fiji,FJI,2017,0
France,FRA,1500,0
France,FRA,1501,0
France,FRA,1502,0
France,FRA,1509,0
France,FRA,1511,0
France,FRA,1515,0
France,FRA,1531,0
France,FRA,1542,0
France,FRA,1551,0
France,FRA,1556,0
France,FRA,1560,0
France,FRA,1561,0
France,FRA,1564,650
France,FRA,1568,0
France,FRA,1570,0
France,FRA,1575,0
France,FRA,1579,0
France,FRA,1584,0
France,FRA,1586,0
France,FRA,1587,0
France,FRA,1596,0
France,FRA,1597,0
France,FRA,1600,0
France,FRA,1601,0
France,FRA,1604,0
France,FRA,1605,0
France,FRA,1606,0
France,FRA,1609,0
France,FRA,1611,0
France,FRA,1613,0
France,FRA,1616,0
France,FRA,1618,0
France,FRA,1619,0
France,FRA,1622,0
France,FRA,1626,0
France,FRA,1627,0
France,FRA,1628,0
France,FRA,1631,0
France,FRA,1633,0
France,FRA,1634,0
France,FRA,1636,0
France,FRA,1638,0
France,FRA,1640,0
France,FRA,1644,0
France,FRA,1645,0
France,FRA,1647,0
France,FRA,1649,0
France,FRA,1652,0
France,FRA,1654,0
France,FRA,1657,0
France,FRA,1659,0
France,FRA,1660,0
France,FRA,1662,0
France,FRA,1664,0
France,FRA,1666,0
France,FRA,1667,0
France,FRA,1668,0
France,FRA,1672,0
France,FRA,1673,0
France,FRA,1674,0
France,FRA,1677,0
France,FRA,1679,0
France,FRA,1680,0
France,FRA,1683,0
France,FRA,1687,0
France,FRA,1688,0
France,FRA,1692,0
France,FRA,1693,0
France,FRA,1694,0
France,FRA,1695,0
France,FRA,1700,0
France,FRA,1703,0
France,FRA,1704,0
France,FRA,1707,0
France,FRA,1709,0
France,FRA,1711,0
France,FRA,1713,0
France,FRA,1714,0
France,FRA,1716,0
France,FRA,1718,0
France,FRA,1721,0
France,FRA,1725,0
France,FRA,1726,0
France,FRA,1727,0
France,FRA,1730,0
France,FRA,1732,0
France,FRA,1736,0
France,FRA,1737,0
France,FRA,1738,0
France,FRA,1739,0
France,FRA,1746,0
France,FRA,1748,0
France,FRA,1750,0
France,FRA,1751,0
France,FRA,1754,0
France,FRA,1755,0
France,FRA,1757,0
France,FRA,1758,0
France,FRA,1761,0
France,FRA,1762,0
France,FRA,1763,0
France,FRA,1765,0
France,FRA,1766,0
France,FRA,1770,0
France,FRA,1771,0
France,FRA,1773,0
France,FRA,1780,0
France,FRA,1781,0
France,FRA,1782,0
France,FRA,1783,0
France,FRA,1784,0
France,FRA,1785,0
France,FRA,1786,0
France,FRA,1787,0
France,FRA,1788,0
France,FRA,1790,0
France,FRA,1791,0
France,FRA,1792,0
France,FRA,1793,0
France,FRA,1797,0
France,FRA,1799,0
France,FRA,1802,0
France,FRA,1804,0
France,FRA,1808,0
France,FRA,1810,0
France,FRA,1811,0
France,FRA,1812,0
France,FRA,1814,0
France,FRA,1815,0
France,FRA,1816,0
France,FRA,1818,0
France,FRA,1819,0
France,FRA,1820,0
France,FRA,1821,0
France,FRA,1822,0
France,FRA,1825,0
France,FRA,1827,0
France,FRA,1828,0
France,FRA,1829,0
France,FRA,1830,0
France,FRA,1831,0
France,FRA,1833,0
France,FRA,1834,0
France,FRA,1835,0
France,FRA,1837,0
France,FRA,1839,0
France,FRA,1840,0
France,FRA,1842,0
France,FRA,1843,0
France,FRA,1844,0
France,FRA,1845,0
France,FRA,1846,0
France,FRA,1847,0
France,FRA,1848,0
France,FRA,1850,0
France,FRA,1851,0
France,FRA,1852,0
France,FRA,1853,0
France,FRA,1854,0
France,FRA,1855,0
France,FRA,1856,0
France,FRA,1857,0
France,FRA,1858,0
France,FRA,1859,0
France,FRA,1861,0
France,FRA,1862,0
France,FRA,1863,0
France,FRA,1864,0
France,FRA,1865,0
France,FRA,1866,0
France,FRA,1867,0
France,FRA,1868,0
France,FRA,1869,0
France,FRA,1870,0
France,FRA,1872,0
France,FRA,1874,0
France,FRA,1875,0
France,FRA,1877,0
France,FRA,1878,0
France,FRA,1879,0
France,FRA,1880,0
France,FRA,1881,0
France,FRA,1882,0
France,FRA,1883,0
France,FRA,1884,0
France,FRA,1885,0
France,FRA,1886,0
France,FRA,1887,0
France,FRA,1888,0
France,FRA,1889,0
France,FRA,1890,0
France,FRA,1891,0
France,FRA,1893,0
France,FRA,1894,0
France,FRA,1895,0
France,FRA,1896,0
France,FRA,1897,0
France,FRA,1898,0
France,FRA,1899,0
France,FRA,1900,0
France,FRA,1901,0
France,FRA,1902,0
France,FRA,1903,0
France,FRA,1904,0
France,FRA,1905,0
France,FRA,1906,0
France,FRA,1907,0
France,FRA,1908,0
France,FRA,1909,0
France,FRA,1910,0
France,FRA,1911,0
France,FRA,1912,0
France,FRA,1913,0
France,FRA,1914,0
